id,text,target,target_sentiment,companies_sentiment,consumers_sentiment
4010711,"El Ibex 35 acelera al cierre (+1,61%) y afianza los 8.600 puntos",Ibex 35,positive,positive,positive
224635,Los trabajadores se habitúan a las horas extra,trabajadores,positive,positive,positive
1811561,Las subidas fiscales contienen el déficit,subidas fiscales,positive,positive,positive
1458452,Los bancos están desatando una revolución industrial en España,bancos,positive,positive,positive
3102801,"EL IPC desciende dos décimas hasta el 1,9%",IPC,negative,positive,positive
1194000,"Aragón bate todos sus récords en turismo con 3,7 millones de viajeros",Aragón,positive,positive,positive
646180,"La Bolsa negoció 46.916 millones en octubre, el 44,4% más que un mes antes",Bolsa,positive,positive,positive
1710353,Rajoy considera que ya hay síntomas de recuperación económica,Rajoy,neutral,positive,positive
1590763,"Los aeropuertos elevan un 4,2% sus pasajeros en la primera mitad del año",aeropuertos,positive,positive,positive
1491916,"Tsipras defiende ante Hollande que su plan para Grecia es ""realista""",Tsipras,positive,positive,positive
104183,"Brasil prepara un nuevo plan de concesiones ""más transparentes"" para atraer capital extranjero",Brasil,positive,positive,positive
814780,Por qué Biden es mejor que Trump para la economía,Biden,positive,positive,positive
4861264,Centroamérica tendrá una plataforma digital de comercio regional,Centroamérica,positive,positive,positive
15682,El asesor financiero se reivindica para ayudar a lidiar con la incertidumbre,asesor financiero,positive,positive,positive
1847356,"El BCE calma la deuda, pero no a las bolsas",BCE,positive,positive,positive
4869146,inbestMe baja las comisiones para las carteras de fondos indexados,inbestMe,positive,positive,positive
1908974,La troika inyectará 10.000 millones de euros a la banca en Chipre,troika,positive,positive,positive
4326068,Ya pueden comprarse artículos de Tesla con Dogecoin y criptomoneda se dispara,artículos de Tesla,positive,positive,positive
3044143,Andalucía gana casi 300.000 nuevos contribuyentes en 2 años con su política de impuestos bajos,Andalucía,positive,positive,positive
242903,El Ibex se apoya en la macro para recuperar los 9.000 puntos,Ibex,positive,positive,positive
1035723,Los más necesitados podrán hacer la declaración de la Renta de forma gratuita gracias a Fundación Madrina,más necesitados,positive,positive,positive
1833590,La banca renegocia créditos por 10.000 millones para controlar la mora,banca,positive,positive,positive
5927914,El G7 cierra con el compromiso de reinventarse para desplazar a China del radar de los países pobres,G7,positive,positive,positive
1075494,"Guindos escribe en WSJ que las diferencias con Bruselas sobre el déficit ""se pueden remediar""",Guindos,neutral,positive,positive
1014406,RSC.- Dinamarca celebra desde mañana un Congreso sobre agricultura orgánica y sostenible en la ciudad de Odense,Dinamarca,positive,positive,positive
435501,"La industria crece en julio, pero aún muy por debajo de hace un año",industria,positive,positive,positive
466779,El Supremo no ve necesario limitar el 30% de los sobrevuelos de Barajas sobre Ciudad Santo Domingo,Supremo,positive,positive,positive
3968144,"El paro registra un descenso histórico de 782.232 personas en 2021, hasta su menor nivel en 14 años",paro,negative,positive,positive
1686342,S&P mejora su perspectiva sobre Portugal y aleja la posibilidad de recortar el rating luso,Portugal,positive,positive,positive
826945,El BCIE augura que Centroamérica saldrá de la crisis en 2021,Centroamérica,positive,positive,positive
470550,"El IBEX 35 ignora el miedo al frenazo de la economía china y sube un 0,16 %",IBEX 35,positive,positive,positive
4243825,"La luz baja este miércoles un 7,6% hasta los 206,07 euros el megavatio/hora",luz,negative,positive,positive
252735,"El Ibex recoge beneficios y cede el 0,36%, pero mantiene los 9.700 puntos",Ibex,positive,positive,positive
6560802,Feijóo pedirá a Sánchez una bajada general de impuestos hasta fin de año para frenar el impacto de la guerra de Ucrania,Feijóo,neutral,positive,positive
4132738,El Gobierno reparte 107 millones en ayudas a las renovables sin apoyar ni un proyecto en Galicia,Gobierno,positive,positive,positive
1138337,Hidrógeno: el elemento clave de la transición energética acelera su despliegue,Hidrógeno,positive,positive,positive
1589041,"El Euro también trae beneficios, no sólo problemas",Euro,positive,positive,positive
790752,Bruselas paga a España un primer tramo de 6.000 millones para financiar ERTE,Bruselas,positive,positive,positive
5006001,"Walmart acaba de descubrir el empleo, que todas las tiendas morirán por contratar y pagar bien",Walmart,positive,positive,positive
1703115,La Fempex creará una comisión para tratar las alegaciones y propuesta a la Ley de la Reforma de la Administración Local,Fempex,positive,positive,positive
135956,La OCU crea una subasta de energía para ahorrar en gas y electricidad,OCU,positive,positive,positive
4586581,Sánchez anuncia en Fitur un plan de turismo gastronómico,Sánchez,positive,positive,positive
6379868,Emprendedoras que rompen barreras,Emprendedoras,positive,positive,positive
243616,Las bolsas superan sin traumas el 'no' italiano,bolsas,positive,positive,positive
1788104,El Ibex intenta el rebote y trata de recuperar los 9.200 puntos,Ibex,positive,positive,positive
5506229,Lagarde (BCE) asegura que la eurozona no está recalentada y aleja una subida de tipos,Lagarde (BCE),neutral,positive,positive
3401471,El Ibex rebota con fuerza y se queda a las puertas de los 8.400 puntos,Ibex,positive,positive,positive
6503848,FIAB colabora con Cleanity para impulsar la seguridad alimentaria a través de la innovación,FIAB,positive,positive,positive
4504141,La UE extiende las cuotas pesqueras con el Reino Unido hasta el 31 de julio,UE,positive,positive,positive
419664,"El Ibex-35 gana un 3,75% y cierra acariciando los 7.500 puntos",Ibex-35,positive,positive,positive
10358,Amadeus lidera la estrategia europea para crear un 'cloud' ligado a movilidad y turismo,Amadeus,positive,positive,positive
778281,Calviño augura que el PIB acabará creciendo más de un 10% en el tercer trimestre,PIB,positive,positive,positive
4419806,"El Ministerio de Asuntos Económicos asegura que, a pesar de este récord, la deuda pública cerrará el año en el 119,5% del PIB.",deuda pública,positive,positive,positive
561383,Bolsa mexicana sube pese a contracción de actividad económica en el país,Bolsa mexicana,positive,positive,positive
1122503,Arabia Saudí augura el fin de los recortes de la OPEP en junio,Arabia Saudí,neutral,positive,positive
1456321,"El Ibex 35 sube un 12,1% en su mejor primer trimestre desde 1998",Ibex 35,positive,positive,positive
2679,La banca pide participar en el reparto de las ayudas europeas contra la crisis del Covid,banca,positive,positive,positive
1366628,El parlamento Griego aprueba el rescate,parlamento Griego,positive,positive,positive
300714,El Ibex-35 cierra al alza por primera vez tras unas elecciones,Ibex-35,positive,positive,positive
26213,"India, en máximos históricos, es la bolsa más alcista en 2021",India,positive,positive,positive
1151811,Gastromanía quiere poner Aragón en el epicentro de la gastronomía nacional,Aragón,positive,positive,positive
4805272,"Sánchez: la EPA ""vuelve a corroborar que la recuperación justa avanza en España""",EPA,positive,positive,positive
412794,La Comisión rectifica y pide acabar con el roaming sin límite temporal,Comisión,positive,positive,positive
3051750,El Gobierno desbloquea otros 20.000M para autónomos y pymes,Gobierno,positive,positive,positive
1101395,El Ibex 35 arranca al alza la semana de la Fed y recupera el 8.700,Ibex 35,positive,positive,positive
3211643,Sánchez promete reformas sólidas para que los fondos europeos ayuden a más de una “élite”,Sánchez,positive,positive,positive
5244295,El Ibex 35 defiende los 8.600 puntos como líder en Europa,Ibex 35,positive,positive,positive
170034,Vuelve Promhotel para potenciar el turismo en la provincia de Zaragoza,Promhotel,positive,positive,positive
1610590,"El Gobierno aragonés subvenciona el emprendimiento con 16,5 millones",Gobierno aragonés,positive,positive,positive
652290,"Wall Street cierra con triple récord, animado por progreso comercial y ventas",Wall Street,positive,positive,positive
277892,"El Ibex-35 rebota el 0,42% en la apertura ayudado por Santander",Ibex-35,positive,positive,positive
981619,"Sube el euro, ante la posibilidad de que el BCE eleve los tipos",euro,positive,positive,positive
137175,Gibraltar confía en las oportunidades que se abren con el Brexit,Gibraltar,positive,positive,positive
1079883,La DPZ lanza dos planes para municipios de 1.855.000 euros,DPZ,positive,positive,positive
691756,La banca 'online' relanza la guerra hipotecaria,banca 'online',positive,positive,positive
451507,UGT insta a derogar la reforma laboral vía decreto antes de posibles comicios,UGT,positive,positive,positive
1716395,"Extremadura se convierte en un ejemplo ""a seguir"" para Europa en la computación en la nube",Extremadura,positive,positive,positive
1132691,Galerías Lafayette negocia con Baraka instalarse en la zona comercial del Edificio España,Galerías Lafayette,positive,positive,positive
451310,El Gobierno presentará en semanas el Plan de Acción para las comarcas mineras,Gobierno,positive,positive,positive
1490773,"Tsipras: ""Grecia deja la austeridad tras cinco años de humillación""",Tsipras,neutral,positive,positive
1611048,Linde pide reformas para mejorar la competitividad de España,Linde,positive,positive,positive
967523,Economía/Telecos.- Jazztel abre su red a FON a cambio de ofrecer a sus clientes acceso a la comunidad de WiFi,Jazztel,positive,positive,positive
6037538,Vodafone ampliará su red de 5G hasta 1.000 municipios en 2022,Vodafone,positive,positive,positive
1600664,Almendralejo aprobará una rebaja de sus principales impuestos municipales,Almendralejo,positive,positive,positive
428749,"FMI lanza advertencias, pero tranquiliza descartando una inminente recesión",FMI,positive,positive,positive
1903903,Asturias solicita 261 millones al Fondo de Liquidez Autonómico,Asturias,positive,positive,positive
1023769,El turismo emerge con fuerza en aguas levantinas,turismo,positive,positive,positive
39199,El BCE logra mantener una financiación barata pese al alza en los bonos desde febrero,BCE,positive,positive,positive
4253457,"La banca española, líder en rentabilidad de la Eurozona pero a la cola en capital",banca española,positive,positive,positive
622370,"Inauguran 'Lagoh', los 100.000 m2 de centro comercial de Grupo Lar en Sevilla",Lagoh',positive,positive,positive
1581693,"Gas Natural Fenosa: ""España es un auténtico portaaviones para que entre gas de todo el mundo""",España,positive,positive,positive
159930,"Lenovo: el mercado de consumo ""no va a decrecer nunca""",Lenovo,neutral,positive,positive
1596557,"La región recibe 3,4 millones de turistas extranjeros hasta julio",región,positive,positive,positive
3459642,Bruselas abre una vía para adoptar reformas extraordinarias ante la crisis energética,Bruselas,positive,positive,positive
1004657,"Barcelona distribuye 2,5 millones en ayudas para reactivar el turismo y el ocio nocturno tras el Covid",Barcelona,positive,positive,positive
